http://resource.geosciml.org/classifier/ics/ischart/Neoarchean,Neo-archaicum,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Norian,Noriën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Olenekian,Olenekiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Orosirian,Orosiriën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Oxfordian,Oxfordiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Paibian,Paibiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Paleoarchean,Paleo-archaicum,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Piacenzian,Reuveriën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Pliensbachian,Pliënsbachiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Pragian,Pragiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Priabonian,Priaboniën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Rhaetian,Rhaetiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Rhuddanian,Rhuddaniën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Rhyacian,Rhyaciën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Roadian,Roadiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Rupelian,Rupeliën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Sakmarian,Sakmariën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Sandbian,Sandbiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Santonian,Santoniën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Selandian,Selandiën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Serpukhovian,Serpukhoviën,"timescale,stratigraphic,longform,shortform"
http://resource.geosciml.org/classifier/ics/ischart/Serravallian,Serravalliën - Langeveld,"timescale,stratigraphic,longform,shortform"
